Name,WKN
CVS Health Corp. 5% 23/26,A3LEEP
"American Express Co. 5,92% 23/26",A3LEEU
"SociÃ©tÃ© GÃ©nÃ©rale SFH S.A. 3,125% 23/32",A3LEF0
"ENEL Finance International N.V. 4,5% 23/43",A3LEFK
"Scatec ASA 11,29% 23/27",A3LEFQ
"Siemens Financieringsmaatschappij N.V. 3,375% 23/31",A3LEFR
"SociÃ©tÃ© GÃ©nÃ©rale SFH S.A. 3,125% 23/26",A3LEFZ
"East Japan Railway Co. 4,11% 23/43",A3LEG0
"Japan Finance Organization for Municipalities 3,375% 23/28",A3LEGZ
"Amgen Inc. 5,25% 23/25",A3LEH2
"Amgen Inc. 5,507% 23/26",A3LEH3
"Comunidad AutÃ³noma de Madrid 3,596% 23/33",A3LEHD
"ProLogis International Funding II S.A. 4,625% 23/35",A3LEHF
"Tucson Electric Power Co. 5,5% 23/53",A3LEHN
"Council of Europe Development Bank (CEB) 27,5% 23/26",A3LEHP
"Slowakische Republik 3,75% 23/35",A3LEHR
"Bank Gospodarstwa Krajowego 5,125% 23/33",A3LEHT
"Whirlpool Corp. 5,5% 23/33",A3LEKA
"Swedbank AB 7,625%",A3LELG
"Italien, Republik 4,5% 23/53",A3LELH
"SGL Group ApS 9,689% 23/28",A3LEM4
United States of America 4% 23/30,A3LENV
"United States of America 4,625% 23/25",A3LENW
"Italien, Republik 3,4% 23/25",A3LEQ8
"Nationale-Nederlanden Bank N.V. 3,25% 23/27",A3LESV
"Orsted A/S 3,625% 23/26",A3LEU1
"Orsted A/S 3,75% 23/30",A3LEU2
"Orsted A/S 4,125% 23/35",A3LEU3
"Luxemburg, GroÃŸherzogtum 3,25% 23/43",A3LEU5
"AstraZeneca PLC 3,625% 23/27",A3LEV7
"United Parcel Service Inc. 4,875% 23/33",A3LEVZ
Eli Lilly and Company 5% 23/26,A3LEWH
"Eli Lilly and Company 4,95% 23/63",A3LEWL
"Italien, Republik 3,864% 22/28",A3LEWW
"Engie S.A. 5,625% 23/53",A3LF0R
"RCI Banque S.A. 4,5% 23/27",A3LF0T
"Council of Europe Development Bank (CEB) 27,5% 23/28",A3LF2C
"Polen, Republik 5,5% 23/53",A3LF3D
"Sumitomo Mitsui Trust Bank Ltd. 3,629% 23/26",A3LF3W
"General Mills Inc. 3,907% 23/29",A3LF6A
"SociÃ©tÃ© des Grands Projets 3,7% 23/53",A3LF6C
"Al Rajhi Sukuk Ltd. 4,75% 23/28",A3LF6F
"FlÃ¤mische Gemeinschaft 3,25% 23/33",A3LF6H
"Niederlande, KÃ¶nigreich der 2,5% 23/30",A3LF7S
"European Investment Bank (EIB) 3,875% 23/28",A3LF7T
"General Motors Financial Co. Inc. 5,4% 23/26",A3LF7X
"General Motors Financial Co. Inc. 5,85% 23/30",A3LF7Y
"United States of America 3,75% 23/26",A3LF9W
"WarnerMedia Holdings Inc. 6,412% 23/26",A3LFCS
"RumÃ¤nien, Republik 7,9% 23/38",A3LFEM
"Verve Group SE 10,686% 23/27",A3LFLD
"Italien, Republik 3,8% 23/26",A3LFLW
Council of Europe Development Bank (CEB) 28% 23/27,A3LFM5
"Duke Energy Indiana LLC 5,4% 23/53",A3LFS5
Siemens Energy Finance B.V. 4% 23/26,A3LFSG
"Siemens Energy Finance B.V. 4,25% 23/29",A3LFSH
FMO-Nederlandse Financierings-Maatscap is voor Ontwikkelingslanden N.V. 30% 23/25,A3LFT9
"Volkswagen International Finance N.V. 3,875% 23/26",A3LFX1
"Volkswagen International Finance N.V. 4,25% 23/29",A3LFX2
"United States of America 3,875% 23/25",A3LFZ7
"United States of America 3,625% 23/28",A3LFZ9
"European Investment Bank (EIB) 3,625% 23/30",A3LG0R
"Canada, Government of... 3,75% 23/28",A3LG3J
"Allwyn Entertainment Financing [UK] PLC 7,25% 23/30",A3LG4L
"Banca Transilvania S.A. 8,875% 23/27",A3LG6J
"United States of America 3,875% 23/25",A3LG6Q
"United States of America 3,5% 23/28",A3LG6R
"United States of America 3,5% 23/30",A3LG6S
"Sika Capital B.V. 3,75% 23/30",A3LG7W
"Finnland, Republik 3% 23/33",A3LG8A
"Italien, Republik 4,35% 23/33",A3LG9N
"International Bank for Reconstruction and Development 3,5% 23/28",A3LGC6
"Council of Europe Development Bank (CEB) 2,875% 23/30",A3LGGG
"AB Svensk Exportkredit 3,25% 23/26",A3LGGJ
"Zypern, Republik 4,125% 23/33",A3LGGM
"Frankreich, Republik 3% 22/33",A3LGHB
"International Finance Corp. 3,375% 22/27",A3LGKS
"WarnerMedia Holdings Inc. 5,391% 22/62",A3LGN9
"WarnerMedia Holdings Inc. 5,141% 22/52",A3LGPJ
"Ã–sterreich, Republik 2,9% 23/29",A3LGQG
"Ã–sterreich, Republik 3,15% 23/53",A3LGQH
"American Honda Finance Corp. 4,6% 23/30",A3LGRZ
Nederlandse Waterschapsbank N.V. 3% 23/33,A3LGS3
Walmart Inc. 4% 23/26,A3LGSP
"Walmart Inc. 3,9% 23/28",A3LGSQ
Walmart Inc. 4% 23/30,A3LGSR
"Generali S.p.A. 5,399% 23/33",A3LGSY
"Hera S.p.A. 4,25% 23/33",A3LGSZ
"LVMH MoÃ«t Hennessy Louis Vuitton SE 3,375% 23/25",A3LGU3
"Canada, Government of... 3,25% 23/28",A3LGX5
"United States of America 3,875% 23/43",A3LH1B
"WPP Finance S.A. 4,125% 23/28",A3LH57
"Belgien, KÃ¶nigreich 3,45% 23/43",A3LH5B
"Prologis Euro Finance LLC 4,625% 23/33",A3LH5F
"Banco Santander S.A. 5,75% 23/33",A3LH5K
"Mercedes-Benz International Finance B.V. 3,5% 23/26",A3LH6T
"Mercedes-Benz International Finance B.V. 3,7% 23/31",A3LH6U
"Westpac Banking Corp. 2,012% 23/30",A3LH82
"Constellation Brands Inc. 4,9% 23/33",A3LHD8
"Ethias Vie 6,75% 23/33",A3LHD9
"United States of America 3,375% 23/33",A3LHJ8
"United States of America 3,625% 23/26",A3LHJ9
TRATON Finance Luxembourg S.A. 4% 23/25,A3LHK7
Asian Infrastructure Investment Bank (AIIB) 40% 23/25,A3LHNM
"United States of America 3,625% 23/53",A3LHRA
"BNG Bank N.V. 1,688% 23/30",A3LHTM
Intesa Sanpaolo S.p.A. 4% 23/26,A3LHY5
"Intesa Sanpaolo S.p.A. 4,875% 23/30",A3LHY6
"ING Groep N.V. 4,5% 23/29",A3LHY7
"BMW Finance N.V. 3,25% 23/26",A3LHZP
"BMW Finance N.V. 3,25% 23/30",A3LHZQ
"BMW Finance N.V. 3,625% 23/35",A3LHZR
"Puget Sound Energy Inc. 5,448% 23/53",A3LHZU
"National Fuel Gas Co. 5,5% 23/26",A3LHZV
NestlÃ© S.A. 2% 23/33,A3LJ4C
"United States of America 4,125% 23/26",A3LJ4M
"UniCredit Bank Czech Republic and Slovakia a.s. 3,75% 23/28",A3LJ6R
"British Telecommunications PLC 8,375% 23/83",A3LJ6T
UBM Development AG 7% 23/27,A3LJ82
"United States of America 4,25% 23/25",A3LJAF
"Van Lanschot Kempen N.V. 3,5% 23/26",A3LJB6
"Stora Enso Oyj 4,25% 23/29",A3LJB8
"R-Logitech S.A.M. 10,25% 18/26",A3LJCA
EPH Group AG 10% 23/30,A3LJCB
"Grenke Finance PLC 6,75% 23/26",A3LJCD
"Werfen S.A. 4,625% 23/28",A3LJCN
"Ziton A/S 9,5% 23/28",A3LJE8
"Raiffeisenbank Austria D.D. 7,875% 23/27",A3LJGZ
"ArkÃ©a Home Loans SFH S.A. 3,25% 23/33",A3LJL8
"CoÃ¶peratieve Rabobank U.A. 3,106% 23/33",A3LJL9
"Italgas S.P.A. 4,125% 23/32",A3LJM2
"Luminor Bank AS 7,75% 23/27",A3LJMB
"John Deere Capital Corp. 4,95% 23/25",A3LJP0
"John Deere Capital Corp. 4,7% 23/30",A3LJP1
"Ford Motor Credit Co. LLC 6,95% 23/26",A3LJP6
"Linde PLC 3,375% 23/29",A3LJS6
"Municipality Finance PLC 4,125% 23/27",A3LJSL
"Macquarie Group Ltd. 5,887% 23/34",A3LJT0
"Belfius Bank S.A. 3,875% 23/28",A3LJTA
"MassMutual Global Funding II 5,05% 23/28",A3LJZH
"Jefferies Financial Group Inc. 5,875% 23/28",A3LK46
"Terna Rete Elettrica Nazionale S.p.A. 3,875% 23/33",A3LK4T
"United States of America 4,5% 23/26",A3LK7A
"John Deere Capital Corp. 4,95% 23/28",A3LK9W
"Tenet Healthcare Corp. 6,125% 22/30",A3LKCC
"GroÃŸbritannien und Nord-Irland, Vereinigtes KÃ¶nigreich 4,5% 23/28",A3LKCE
"DÃ¤nemark, KÃ¶nigreich 2,25% 23/26",A3LKEV
Caisse d'Amortissement de la Dette Sociale 3% 23/31,A3LKG0
"PEU [Fin] Ltd. 7,25% 23/28",A3LKG8
"Nova Ljubljanska Banka d.d. 7,125% 23/27",A3LKGM
"Comunidad AutÃ³noma de Madrid 3,362% 23/28",A3LKGR
"Inversiones CMPC S.A. 6,125% 23/33",A3LKJR
"Hyundai Capital America 5,7% 23/30",A3LKKK
"SAGESS - SociÃ©tÃ© Anonyme de Gestion de Stocks de SÃ©curitÃ© 3,375% 23/30",A3LKLH
"United States of America 4,625% 23/25",A3LKN1
United States of America 4% 23/28,A3LKN2
"United States of America 3,75% 23/30",A3LKN3
"Royal Bank of Canada 5,341% 23/26",A3LKN5
"Italien, Republik 4,214% 23/31",A3LKSC
European Investment Bank (EIB) 3% 23/33,A3LKWD
"Iberdrola Finanzas S.A. 3,625% 23/33",A3LKWK
"Thermo Fisher Scientific Inc. 4,953% 23/26",A3LL1G
"The Goldman Sachs Group Inc. 5,798% 23/26",A3LL1P
Eleving Group 13% 23/28,A3LL7M
"Danske Bank A/S 6,5% 23/28",A3LL8J
"TDF Infrastructure SAS 5,625% 23/28",A3LLAL
"Wells Fargo & Co. 7,625%",A3LLCG
"DS Smith PLC 4,5% 23/30",A3LLG0
"Concentrix Corp. 6,6% 23/28",A3LLGB
"DS Smith PLC 4,375% 23/27",A3LLGZ
"United States of America 4,125% 23/28",A3LLH4
"United States of America 4,75% 23/25",A3LLH5
"American Express Co. 5,625% 23/34",A3LLLA
"Italien, Republik 3,6% 23/25",A3LLM0
"The Goldman Sachs Group Inc. 47,5% 22/25",A3LLML
"State Street Corp. 6,144% 23/26",A3LLUR
"United States of America 4,375% 23/26",A3LLWC
"United States of America 3,875% 23/33",A3LLWD
"United States of America 4,125% 23/53",A3LLWE
"Post Holdings Inc. 2,5% 22/27",A3LLWV
"Wienerberger AG 4,875% 23/28",A3LM15
"mBank S.A. 8,375% 23/27",A3LM4A
"Worldline S.A. 4,125% 23/28",A3LM4L
"Reckitt Benckiser Treasury Services PLC 5,625% 23/38",A3LM55
"Ungarn, Republik 5,375% 23/33",A3LM5S
"CSX Corp. 5,2% 23/33",A3LM5W
"Rexel S.A. 5,25% 23/30",A3LM6X
"International Finance Corp. 4,5% 23/26",A3LMAB
"SpareBank 1 Sor-Norge ASA 4,875% 23/28",A3LMBU
"United States of America 4,375% 23/43",A3LMCN
"Finnland, Republik 2,875% 23/29",A3LME1
"Mizuho Financial Group Inc. 4,608% 23/30",A3LMES
"ElectricitÃ© de France S.A. (E.D.F.) 2,3% 23/27",A3LMFB
"United States of America 4,125% 23/30",A3LMM6
United States of America 5% 23/25,A3LMM7
"East Japan Railway Co. 4,389% 23/43",A3LMP0
"East Japan Railway Co. 3,976% 23/32",A3LMP1
"Volkswagen International Finance N.V. 7,5%",A3LMPT
"Volkswagen International Finance N.V. 7,875%",A3LMPU
KBC Groep N.V. 8%,A3LMPY
"Equinix Europe 1 Financing Co. LLC 2,875% 23/28",A3LMQ7
"Italien, Republik 4,2% 23/34",A3LMSQ
"Ungarn, Republik 7% 23/35",A3LMW6
"SlovenskÃ¡ Sporitelna AS 5,375% 23/28",A3LN7Y
United States of America 5% 23/25,A3LN9B
"United States of America 4,625% 23/28",A3LN9C
"United States of America 4,625% 23/30",A3LN9D
"ZF Europe Finance B.V. 6,125% 23/29",A3LNA1
"United States of America 4,625% 23/26",A3LNE7
"JBS USA Lux S.A./JBS USA Food Co./JBS USA Finance Inc. 7,25% 23/53",A3LNEJ
"EuropÃ¤ische Union 3,125% 23/30",A3LNF0
"RumÃ¤nien, Republik 5,5% 23/28",A3LNGE
"RumÃ¤nien, Republik 5,5% 23/28",A3LNGF
"RumÃ¤nien, Republik 6,375% 23/33",A3LNGG
"RumÃ¤nien, Republik 6,375% 23/33",A3LNGH
"CNH Industrial Capital LLC 5,5% 23/29",A3LNJT
"Azerion Group N.V. 9,428% 23/26",A3LNLX
"Wayfair Inc. 3,25% 22/27",A3LNTN
"Grenke Finance PLC 7,875% 23/27",A3LNVU
"Bausch + Lomb Corp. 8,375% 23/28",A3LNWH
"Hyundai Capital America 5,95% 23/26",A3LNXA
"RCI Banque S.A. 4,875% 23/29",A3LNYD
"Spanien, KÃ¶nigreich 2,173% 22/39",A3LP32
"Ã–sterreich, Republik 3,45% 23/30",A3LP9J
Nine Energy Service Inc. 13% 23/28,A3LPA0
"BMW Finance N.V. 3,875% 23/28",A3LPBL
"BMW Finance N.V. 4,125% 23/33",A3LPBM
"NiederÃ¶sterreich, Land 3,625% 23/33",A3LPCW
"Frankreich, Republik 3,5% 22/33",A3LPJ7
"Public Service Enterprise Group Inc. 6,125% 23/33",A3LPLM
"Spanien, KÃ¶nigreich 3,5% 23/29",A3LPNG
"Fox Corp. 6,5% 23/33",A3LPNQ
"Municipality Finance PLC 4,875% 23/27",A3LPNU
"GroÃŸbritannien und Nord-Irland, Vereinigtes KÃ¶nigreich 4,625% 23/34",A3LPRA
"BPCE S.A. 6,612% 23/27",A3LPVX
"Var Energi ASA 7,862% 23/83",A3LQ05
Hungarian Export-Import Bank PLC 6% 23/29,A3LQ09
"Heidelberg Materials Finance Luxembourg S.A. 4,875% 23/33",A3LQ42
"QNB Bank AS 10,75% 23/33",A3LQ4G
"Deutsche Bank S.A.E. 3,625% 23/26",A3LQ5H
"Gaming Innovation Group PLC 10,113% 23/26",A3LQ87
"United States of America 2,44% 23/28",A3LQAS
"United States of America 4,875% 23/30",A3LQEP
"United States of America 4,875% 23/28",A3LQEQ
United States of America 5% 23/25,A3LQER
"American Express Co. 6,657% 23/26",A3LQG0
Sunac China Holdings Ltd. 5% 23/25,A3LQHG
"Arthur J. Gallagher & Co. 6,75% 23/54",A3LQJ6
"Capital One Financial Corp. 7,149% 23/27",A3LQMD
"Banco Santander S.A. 6,938% 23/33",A3LQPG
"Bimbo Bakeries USA Inc. 6,05% 23/29",A3LQQ5
"Sociedad Quimica y Minera de Chile S.A. 6,5% 23/33",A3LQT7
"Sociedad Quimica y Minera de Chile S.A. 6,5% 23/33",A3LQUE
"Bulgarien, Republik 4,875% 23/36",A3LQUW
"Enbridge Inc. 6,7% 23/53",A3LQV8
"United States of America 4,625% 23/26",A3LQVJ
"United States of America 4,5% 23/33",A3LQVK
"United States of America 4,75% 23/53",A3LQVL
"Kolumbien, Republik 8% 23/35",A3LQW8
"Kolumbien, Republik 8,75% 23/53",A3LQW9
RTX Corp. 6% 23/31,A3LQWX
"RTX Corp. 6,1% 23/34",A3LQWY
"RTX Corp. 6,4% 23/54",A3LQWZ
"Ares Management Corp. 6,375% 23/28",A3LQX9
"Hazine MÃ¼stesarligi Varlik Kiralama Anonim Sirketi 8,509% 23/29",A3LQZ4
"DÃ¤nemark, KÃ¶nigreich 5% 23/25",A3LQZ8
"Banco Bilbao Vizcaya Argentaria S.A. (BBVA) 7,883% 23/34",A3LQZW
"Toyota Motor Credit Corp. 5,4% 23/26",A3LRBQ
"GroÃŸbritannien und Nord-Irland, Vereinigtes KÃ¶nigreich 4,75% 23/43",A3LRD1
"EnBW International Finance B.V. 3,85% 23/30",A3LREE
"EnBW International Finance B.V. 4,3% 23/34",A3LREF
"United States of America 4,75% 23/43",A3LRHN
"Bayer US Finance LLC 6,875% 23/53",A3LRMJ
"ams-OSRAM AG 12,25% 23/29",A3LRMM
"Banco Santander S.A. 9,625%",A3LRMV
"IHG Finance LLC 4,375% 23/29",A3LRN2
"BPER Banca S.p.A. 3,75% 23/28",A3LRN3
"Polen, Republik 3,625% 23/30",A3LRPY
"Mediobanca - Banca di Credito Finanziario S.p.A. 4,375% 23/30",A3LRUK
"United States of America 4,375% 23/28",A3LRYN
"Toyota Motor Credit Corp. 4,8% 24/26",A3LS0C
"Polen, Republik 3,625% 24/34",A3LS0Q
"Schneider Electric SE 3,25% 24/35",A3LS0Y
"Polen, Republik 4,125% 24/44",A3LS0Z
"European Investment Bank (EIB) 2,75% 24/34",A3LS46
"Asian Development Bank (ADB) 4,125% 24/27",A3LS4B
"Asian Development Bank (ADB) 4,125% 24/34",A3LS4C
Asian Infrastructure Investment Bank (AIIB) 4% 24/27,A3LS4E
European Investment Bank (EIB) 4% 24/29,A3LS4H
"ABB Finance B.V. 3,375% 24/34",A3LS4Z
"Italien, Republik 3,5% 24/31",A3LS5T
United States of America 4% 24/27,A3LS71
"GroÃŸbritannien und Nord-Irland, Vereinigtes KÃ¶nigreich 3,75% 24/27",A3LS8Z
"Constellation Brands Inc. 4,8% 24/29",A3LS9N
"Ecopetrol S.A. 8,375% 24/36",A3LS9T
"Stryker Corp. 4,85% 23/28",A3LSDG
"United States of America 4,375% 23/26",A3LSDL
"Cantor Fitzgerald L.P. 7,2% 23/28",A3LSE0
"RumÃ¤nien, Republik 6,3% 23/26",A3LSG0
"RCI Banque S.A. 3,875% 24/29",A3LSR3
"European Investment Bank (EIB) 3,625% 24/32",A3LSRN
"Banco Santander S.A. 3,5% 24/28",A3LSRS
"Canada, Government of... 3% 23/34",A3LST0
"United States of America 3,75% 23/30",A3LST2
"United States of America 3,75% 23/28",A3LST3
"United States of America 4,25% 23/25",A3LST4
"Enterprise Products Operating LLC 4,6% 24/27",A3LSU7
"Enterprise Products Operating LLC 4,85% 24/34",A3LSU8
Mercedes-Benz International Finance B.V. 3% 24/27,A3LSYG
"Mercedes-Benz International Finance B.V. 3,25% 24/32",A3LSYH
International Bank for Reconstruction and Development 4% 24/31,A3LSZ4
"Asian Development Bank (ADB) 2,55% 24/31",A3LSZ9
"Carrier Global Corp. 4,125% 23/28",A3LT0Z
European Bank for Reconstruction and Development 30% 24/27,A3LT2E
"The Procter & Gamble Co. 4,55% 24/34",A3LT3R
"Mitsubishi HC Capital UK PLC 3,733% 24/27",A3LT41
"BMW US Capital LLC 3,375% 24/34",A3LT42
European Investment Bank (EIB) 3% 24/39,A3LT49
"Queensland Treasury Corp. 4,75% 24/34",A3LT4C
"Griechenland, Republik 3,375% 24/34",A3LT85
"Capital One Financial Corp. 6,051% 24/35",A3LT8F
"Estland, Republik 3,25% 24/34",A3LTA0
"Spanien, KÃ¶nigreich 3,25% 24/34",A3LTA7
"Belgien, KÃ¶nigreich 2,85% 24/34",A3LTAB
"Northwestern Mutual Global Funding 4,71% 24/29",A3LTAN
"Ontario, Provinz 4,2% 24/29",A3LTBX
"Mercedes-Benz Australia/Pacific Pty. Ltd. 4,75% 24/27",A3LTDZ
"European Investment Bank (EIB) 3,625% 24/29",A3LTF2
"Asian Development Bank (ADB) 4,35% 24/29",A3LTJE
International Finance Corp. 9% 24/36,A3LTJS
Eversource Energy 5% 24/27,A3LTMH
"Eversource Energy 5,5% 24/34",A3LTMJ
"POSCO 4,875% 24/27",A3LTML
"Caisse Francaise de Financement Local 3,125% 24/33",A3LTN2
"BPCE S.A. 3,875% 24/36",A3LTNE
NestlÃ© Finance International Ltd. 3% 24/31,A3LTNF
"NestlÃ© Finance International Ltd. 3,25% 24/37",A3LTNG
"Frankreich, Republik 3% 23/49",A3LTNP
"Woori Bank 4,75% 24/29",A3LTQW
BSF Sukuk Company Ltd. 5% 24/29,A3LTR3
"Chile, Republik 4,85% 24/29",A3LTRC
"Aircastle Ltd. 5,95% 24/29",A3LTRH
"Frankreich, Republik 2,5% 23/27",A3LTRM
"Ã–sterreich, Republik 2,9% 24/34",A3LTRT
"Ungarn, Republik 4% 24/29",A3LTSV
"La Banque Postale Home Loan SFH 3,125% 24/34",A3LTTL
United States of America 4% 24/29,A3LTUS
"United States of America 4,25% 24/26",A3LTUT
"New York Life Global Funding 3,45% 24/31",A3LTXB
"GroÃŸbritannien und Nord-Irland, Vereinigtes KÃ¶nigreich 4,375% 24/54",A3LTXE
"RumÃ¤nien, Republik 5,875% 24/29",A3LTXW
"RumÃ¤nien, Republik 6,375% 24/34",A3LTXZ
"Inter-American Development Bank 4,125% 24/29",A3LTYU
"Luxemburg, GroÃŸherzogtum 2,875% 24/34",A3LU15
"Autostrade per L'Italia S.p.A. 4,625% 24/36",A3LU18
"Marriott International Inc. 5,3% 24/34",A3LU1C
"American Water Capital Corp. 5,45% 24/54",A3LU1P
"American Water Capital Corp. 5,15% 24/34",A3LU1Q
"Comunidad AutÃ³noma de Madrid 3,462% 24/34",A3LU38
"RumÃ¤nien, Republik 5,375% 24/31",A3LU3A
"RumÃ¤nien, Republik 5,375% 24/31",A3LU3B
"RumÃ¤nien, Republik 5,625% 24/36",A3LU3C
"RumÃ¤nien, Republik 5,625% 24/36",A3LU3D
"KlÃ©pierre S.A. 3,875% 24/33",A3LU3E
"HYPO TIROL BANK AG 3,25% 24/29",A3LU3J
"Nykredit Realkredit A/S 3,875% 24/27",A3LU3P
"New Zealand, Government of... 5% 23/54",A3LU3T
"AstraZeneca Finance LLC 4,85% 24/29",A3LU40
"Cisco Systems Inc. 4,85% 24/29",A3LU45
"Cisco Systems Inc. 5,3% 24/54",A3LU48
"Cisco Systems Inc. 5,35% 24/64",A3LU49
"AstraZeneca Finance LLC 4,8% 24/27",A3LU4Z
"United States of America 4,5% 24/44",A3LU6P
"GroÃŸbritannien und Nord-Irland, Vereinigtes KÃ¶nigreich 4% 24/31",A3LU72
"American Medical Systems Europe B.V. 3,375% 24/29",A3LU9U
"United States of America 4,125% 24/27",A3LUB4
United States of America 4% 24/34,A3LUB5
"United States of America 4,25% 24/54",A3LUB6
"Volvo Treasury AB 3,125% 24/26",A3LUCH
"Italien, Republik 4,15% 23/39",A3LUCM
Orpar S.A. 2% 24/31,A3LUCY
"Spanien, KÃ¶nigreich 4% 24/54",A3LUD3
"European Bank for Reconstruction and Development 27,5% 24/29",A3LUD4
"Schweden, KÃ¶nigreich 2,25% 23/35",A3LUFW
"Norwegen, KÃ¶nigreich 3,625% 24/34",A3LUH0
"Belgien, KÃ¶nigreich 3,5% 24/55",A3LUL3
"Comunidad AutÃ³noma del PaÃ­s Vasco 3,4% 24/34",A3LUL5
"EXOR N.V. 3,75% 24/33",A3LUME
European Investment Bank (EIB) 4% 24/29,A3LUMF
"Eli Lilly and Company 4,5% 24/27",A3LUNE
"Eli Lilly and Company 4,5% 24/29",A3LUNF
"Arthur J. Gallagher & Co. 5,45% 24/34",A3LUSR
"Arthur J. Gallagher & Co. 5,75% 24/54",A3LUSS
"Cardinal Health Inc. 5,125% 24/29",A3LUTY
"Polen, Republik 4,625% 24/29",A3LV31
"Polen, Republik 5,125% 24/34",A3LV32
"Polen, Republik 5,5% 24/54",A3LV33
"SNCF S.A. 3,125% 24/34",A3LV5U
"United States of America 4,25% 24/27",A3LV6X
"European Investment Bank (EIB) 2,75% 24/29",A3LVAL
"Whirlpool Corp. 5,75% 24/34",A3LVBR
"Duke Energy Indiana LLC 5,25% 24/34",A3LVFM
"United States of America 4,25% 24/31",A3LVGD
"Frankreich, Republik 3,25% 23/55",A3LVH3
"Kraft Heinz Foods Co. 3,5% 24/29",A3LVHL
"Booking Holdings Inc. 3,75% 24/36",A3LVHT
"Ellevio AB 4,125% 24/34",A3LVJK
"Raizen Fuels Finance S.A. 6,45% 24/34",A3LVJP
"Raizen Fuels Finance S.A. 6,95% 24/54",A3LVJR
"Nextera Energy Capital Holdings Inc. 6,7% 24/54",A3LVLN
"Italien, Republik 3,85% 24/34",A3LVNF
Nextera Energy Capital Holdings Inc. 3% 24/27,A3LVPC
"Go North Group AB 11,124% 24/26",A3LVV8
"Go North Group AB 0,000% 24/26",A3LVV9
"John Deere Capital Corp. 4,9% 24/31",A3LVXY
"TelefÃ³nica Europe B.V. 5,752%",A3LVY6
"Transurban Finance Co. Pty Ltd. 3,713% 24/32",A3LVYC
"Transurban Finance Co. Pty Ltd. 3,974% 24/36",A3LVYD
Sunrun Inc. 4% 24/30,A3LVZF
"United States of America 4,125% 24/31",A3LW0E
"GoCollective A/S 11,684% 24/27",A3LW0K
"New York Life Global Funding 4,9% 24/27",A3LW1A
"International Bank for Reconstruction and Development 4,5% 24/31",A3LW3X
"JT International Financial Services B.V. 3,625% 24/34",A3LW4K
"Northwestern Mutual Global Funding 5,07% 24/27",A3LW5B
"La Financiere Atalian S.A. 8,5% 24/28",A3LWBJ
"Stellantis N.V. 3,5% 24/30",A3LWCT
"Barclays PLC 5,851% 24/35",A3LWDT
"Saxo Bank A/S 5,75% 24/28",A3LWF7
"Quebec, Provinz 3,125% 24/34",A3LWHV
"Bank of the Philippine Islands 5,25% 24/29",A3LWHW
"National Bank of Greece S.A. 5,875% 24/35",A3LWHZ
"BAE Systems PLC 5,3% 24/34",A3LWL8
"CNH Industrial Capital LLC 5,1% 24/29",A3LWLD
Anheuser-Busch InBev Worldwide Inc. 5% 24/34,A3LWLJ
"RCI Banque S.A. 4,125% 24/31",A3LWM9
"BAE Systems PLC 5,5% 24/54",A3LWMA
"UnitedHealth Group Inc. 5,5% 24/64",A3LWMH
"SGL Group ApS 7,951% 24/30",A3LWN2
European Bank for Reconstruction and Development 40% 24/25,A3LWN7
"United States of America 4,5% 24/26",A3LWRU
"European Bank for Reconstruction and Development 0,000% 24/36",A3LWTB
"Noa Bidco AS 12,2% 24/27",A3LWUX
"Noa Bidco AS 12,12% 24/27",A3LWUX
"Quebec, Provinz 4,5% 24/29",A3LWYF
"United States of America 4,125% 24/29",A3LWZ4
NCO Invest S.A. 10% 24/26,A3LWZK
NCO Invest S.A. 10% 24/26,A3LWZL
Ferralum Metals Group S.Ã  r.l. 10% 24/26,A3LWZV
"Finnland, Republik 3% 24/34",A3LX02
"Quebec, Provinz 5,25% 24/34",A3LX07
"European Investment Bank (EIB) 2,875% 24/31",A3LX09
"Fertiberia Corporate S.L.U. 8,299% 24/28",A3LX1U
"Griechenland, Republik 4,125% 24/54",A3LX1W
"Canada, Government of... 4,625% 24/29",A3LX33
"GroÃŸbritannien und Nord-Irland, Vereinigtes KÃ¶nigreich 4,125% 24/29",A3LX84
"John Deere Capital Corp. 5,1% 24/34",A3LXDM
"ELO S.A. 5,875% 24/28",A3LXEZ
"Dufry One B.V. 4,75% 24/31",A3LXFX
"Agence France Locale 3,595% 24/44",A3LXKL
"Compagnie de Financement Foncier 3,125% 24/27",A3LXKP
Compagnie de Financement Foncier 3% 24/32,A3LXKQ
"Eversource Energy 5,95% 24/34",A3LXM7
"Ã–sterreich, Republik 2,5% 24/29",A3LXQJ
"Ontario, Provinz 5,05% 24/34",A3LXRA
"Banca Monte dei Paschi di Siena S.p.A. 3,5% 24/29",A3LXSA
"Turkiye Vakiflar Bankasi T.A.O. 10,117%",A3LXSN
"United States of America 4,625% 24/29",A3LXW7
"United States of America 4,625% 24/31",A3LXW8
"United States of America 4,875% 24/26",A3LXW9
"Frankreich, Republik 2,75% 24/30",A3LXWA
"NatWest Markets PLC 5,416% 24/27",A3LY11
"Wayfair Inc. 3,5% 23/28",A3LY25
"Grenke Finance PLC 5,75% 24/29",A3LY39
"United States of America 4,625% 24/44",A3LY8H
"Boeing Co. 6,259% 24/27",A3LYAV
Instituto de Credito Oficial 29% 24/33,A3LYB7
General Motors Financial Co. Inc. 4% 24/30,A3LYBY
"National Australia Bank Ltd. 5,113% 24/27",A3LYCD
"United States of America 4,375% 24/34",A3LYF0
